origin_id,destination_id,origin_store,destination_store,distance_meters,duration_seconds,duration_minutes
L47,L31,Himalaya Book World,Cafe Niloufer,52281,4473,74.55
L47,L60,Himalaya Book World,Lalitha Jewellery,16740,2423,40.38
L27,L47,Chutneys Restaurant,Himalaya Book World,73537,4608,76.8
L27,L14,Chutneys Restaurant,Sarath City Capital H&M,57303,3465,57.75
L27,L60,Chutneys Restaurant,Lalitha Jewellery,58909,3842,64.03
L60,L14,Lalitha Jewellery,Sarath City Capital H&M,5978,862,14.37
L14,L27,Sarath City Capital H&M,Chutneys Restaurant,56302,3279,54.65
L31,L14,Cafe Niloufer,Sarath City Capital H&M,60214,4425,73.75
L14,L31,Sarath City Capital H&M,Cafe Niloufer,57964,4212,70.2
L60,L27,Lalitha Jewellery,Chutneys Restaurant,56465,3641,60.68
L14,L60,Sarath City Capital H&M,Lalitha Jewellery,3924,846,14.1
L31,L27,Cafe Niloufer,Chutneys Restaurant,76798,5291,88.18
L31,L60,Cafe Niloufer,Lalitha Jewellery,61820,4802,80.03
L14,L47,Sarath City Capital H&M,Himalaya Book World,28555,2481,41.35
L60,L31,Lalitha Jewellery,Cafe Niloufer,61731,4640,77.33
L60,L47,Lalitha Jewellery,Himalaya Book World,32323,2909,48.48
L31,L47,Cafe Niloufer,Himalaya Book World,53212,4547,75.78
L47,L14,Himalaya Book World,Sarath City Capital H&M,31016,2791,46.52
L47,L27,Himalaya Book World,Chutneys Restaurant,73758,4636,77.27
L20,L13,Chennai Shopping Mall,Forum Sujana Zara,26262,2454,40.9
L28,L42,Paradise Biryani Secunderabad,Green Trends,50615,5348,89.13
L28,L14,Paradise Biryani Secunderabad,Sarath City Capital H&M,24049,2840,47.33
L28,L8,Paradise Biryani Secunderabad,Nature's Basket,52247,4178,69.63
L8,L42,Nature's Basket,Green Trends,40736,3465,57.75
L28,L20,Paradise Biryani Secunderabad,Chennai Shopping Mall,36295,4478,74.63
L42,L8,Green Trends,Nature's Basket,35366,3431,57.18
L8,L30,Nature's Basket,Shah Ghouse Gachibowli,27301,2208,36.8
L8,L13,Nature's Basket,Forum Sujana Zara,74339,4476,74.6
L42,L13,Green Trends,Forum Sujana Zara,48192,3656,60.93
L30,L28,Shah Ghouse Gachibowli,Paradise Biryani Secunderabad,66146,4546,75.77
L20,L14,Chennai Shopping Mall,Sarath City Capital H&M,29707,3148,52.47
L8,L28,Nature's Basket,Paradise Biryani Secunderabad,50947,4086,68.1
L42,L14,Green Trends,Sarath City Capital H&M,48579,4684,78.07
L8,L20,Nature's Basket,Chennai Shopping Mall,58236,4909,81.82
L30,L8,Shah Ghouse Gachibowli,Nature's Basket,26975,2192,36.53
L30,L42,Shah Ghouse Gachibowli,Green Trends,10105,1418,23.63
L28,L13,Paradise Biryani Secunderabad,Forum Sujana Zara,68518,4903,81.72
L30,L14,Shah Ghouse Gachibowli,Sarath City Capital H&M,65890,3972,66.2
L30,L20,Shah Ghouse Gachibowli,Chennai Shopping Mall,78441,4964,82.73
L14,L8,Sarath City Capital H&M,Nature's Basket,48657,3326,55.43
L14,L42,Sarath City Capital H&M,Green Trends,47025,4496,74.93
L14,L30,Sarath City Capital H&M,Shah Ghouse Gachibowli,63919,3814,63.57
L30,L13,Shah Ghouse Gachibowli,Forum Sujana Zara,54815,3371,56.18
L14,L28,Sarath City Capital H&M,Paradise Biryani Secunderabad,21246,2576,42.93
L13,L42,Forum Sujana Zara,Green Trends,48553,3877,64.62
L13,L28,Forum Sujana Zara,Paradise Biryani Secunderabad,82057,5085,84.75
L14,L20,Sarath City Capital H&M,Chennai Shopping Mall,28025,2926,48.77
L13,L8,Forum Sujana Zara,Nature's Basket,73619,4479,74.65
L13,L30,Forum Sujana Zara,Shah Ghouse Gachibowli,54651,3489,58.15
L13,L14,Forum Sujana Zara,Sarath City Capital H&M,58565,3490,58.17
L14,L13,Sarath City Capital H&M,Forum Sujana Zara,57564,3336,55.6
L13,L20,Forum Sujana Zara,Chennai Shopping Mall,26917,2507,41.78
L20,L28,Chennai Shopping Mall,Paradise Biryani Secunderabad,37162,4515,75.25
L20,L42,Chennai Shopping Mall,Green Trends,32864,4429,73.82
L20,L30,Chennai Shopping Mall,Shah Ghouse Gachibowli,78143,5072,84.53
L20,L8,Chennai Shopping Mall,Nature's Basket,55658,4988,83.13
L28,L30,Paradise Biryani Secunderabad,Shah Ghouse Gachibowli,67509,4666,77.77
L8,L14,Nature's Basket,Sarath City Capital H&M,50691,3511,58.52
L42,L30,Green Trends,Shah Ghouse Gachibowli,8904,1410,23.5
L42,L28,Green Trends,Paradise Biryani Secunderabad,48835,5259,87.65
L42,L20,Green Trends,Chennai Shopping Mall,34074,4433,73.88
L24,L18,Darpan Furnishings,Kalanikethan Kukatpally,68030,4853,80.88
L18,L24,Kalanikethan Kukatpally,Darpan Furnishings,68726,4914,81.9
L52,L18,Puma Store,Kalanikethan Kukatpally,5644,745,12.42
L24,L52,Darpan Furnishings,Puma Store,69678,4998,83.3
L18,L52,Kalanikethan Kukatpally,Puma Store,5983,912,15.2
L52,L24,Puma Store,Darpan Furnishings,48677,5041,84.02
L28,L20,Paradise Biryani Secunderabad,Chennai Shopping Mall,36295,4478,74.63
L28,L14,Paradise Biryani Secunderabad,Sarath City Capital H&M,24049,2840,47.33
L20,L14,Chennai Shopping Mall,Sarath City Capital H&M,29707,3148,52.47
L28,L42,Paradise Biryani Secunderabad,Green Trends,50615,5348,89.13
L28,L8,Paradise Biryani Secunderabad,Nature's Basket,52247,4178,69.63
L42,L8,Green Trends,Nature's Basket,35366,3431,57.18
L8,L20,Nature's Basket,Chennai Shopping Mall,58236,4909,81.82
L28,L30,Paradise Biryani Secunderabad,Shah Ghouse Gachibowli,67509,4666,77.77
L28,L13,Paradise Biryani Secunderabad,Forum Sujana Zara,68518,4903,81.72
L30,L42,Shah Ghouse Gachibowli,Green Trends,10105,1418,23.63
L42,L13,Green Trends,Forum Sujana Zara,48192,3656,60.93
L42,L30,Green Trends,Shah Ghouse Gachibowli,8904,1410,23.5
L8,L42,Nature's Basket,Green Trends,40736,3465,57.75
L8,L30,Nature's Basket,Shah Ghouse Gachibowli,27301,2208,36.8
L42,L14,Green Trends,Sarath City Capital H&M,48579,4684,78.07
L8,L28,Nature's Basket,Paradise Biryani Secunderabad,50947,4086,68.1
L8,L14,Nature's Basket,Sarath City Capital H&M,50691,3511,58.52
L42,L20,Green Trends,Chennai Shopping Mall,34074,4433,73.88
L42,L28,Green Trends,Paradise Biryani Secunderabad,48835,5259,87.65
L30,L28,Shah Ghouse Gachibowli,Paradise Biryani Secunderabad,66146,4546,75.77
L30,L14,Shah Ghouse Gachibowli,Sarath City Capital H&M,65890,3972,66.2
L30,L13,Shah Ghouse Gachibowli,Forum Sujana Zara,54815,3371,56.18
L20,L13,Chennai Shopping Mall,Forum Sujana Zara,26262,2454,40.9
L30,L8,Shah Ghouse Gachibowli,Nature's Basket,26975,2192,36.53
L30,L20,Shah Ghouse Gachibowli,Chennai Shopping Mall,78441,4964,82.73
L14,L42,Sarath City Capital H&M,Green Trends,47025,4496,74.93
L14,L28,Sarath City Capital H&M,Paradise Biryani Secunderabad,21246,2576,42.93
L14,L20,Sarath City Capital H&M,Chennai Shopping Mall,28025,2926,48.77
L14,L13,Sarath City Capital H&M,Forum Sujana Zara,57564,3336,55.6
L13,L42,Forum Sujana Zara,Green Trends,48553,3877,64.62
L13,L14,Forum Sujana Zara,Sarath City Capital H&M,58565,3490,58.17
L20,L28,Chennai Shopping Mall,Paradise Biryani Secunderabad,37162,4515,75.25
L20,L8,Chennai Shopping Mall,Nature's Basket,55658,4988,83.13
L20,L42,Chennai Shopping Mall,Green Trends,32864,4429,73.82
L14,L30,Sarath City Capital H&M,Shah Ghouse Gachibowli,63919,3814,63.57
L20,L30,Chennai Shopping Mall,Shah Ghouse Gachibowli,78143,5072,84.53
L13,L20,Forum Sujana Zara,Chennai Shopping Mall,26917,2507,41.78
L13,L30,Forum Sujana Zara,Shah Ghouse Gachibowli,54651,3489,58.15
L14,L8,Sarath City Capital H&M,Nature's Basket,48657,3326,55.43
L13,L28,Forum Sujana Zara,Paradise Biryani Secunderabad,82057,5085,84.75
L8,L13,Nature's Basket,Forum Sujana Zara,74339,4476,74.6
L13,L8,Forum Sujana Zara,Nature's Basket,73619,4479,74.65
L29,L9,Bawarchi RTC X Roads,Spencer's Retail,29897,4320,72.0
L51,L25,Adidas Originals,IKEA Hyderabad,51120,5254,87.57
L51,L29,Adidas Originals,Bawarchi RTC X Roads,79033,6246,104.1
L51,L30,Adidas Originals,Shah Ghouse Gachibowli,23715,2750,45.83
L9,L25,Spencer's Retail,IKEA Hyderabad,35420,3638,60.63
L25,L51,IKEA Hyderabad,Adidas Originals,48735,5042,84.03
L30,L25,Shah Ghouse Gachibowli,IKEA Hyderabad,66489,4920,82.0
L9,L29,Spencer's Retail,Bawarchi RTC X Roads,29084,4033,67.22
L29,L25,Bawarchi RTC X Roads,IKEA Hyderabad,50344,6493,108.22
L25,L29,IKEA Hyderabad,Bawarchi RTC X Roads,51937,6568,109.47
L25,L9,IKEA Hyderabad,Spencer's Retail,35225,3494,58.23
L9,L30,Spencer's Retail,Shah Ghouse Gachibowli,18277,2602,43.37
L9,L51,Spencer's Retail,Adidas Originals,22261,3261,54.35
L30,L29,Shah Ghouse Gachibowli,Bawarchi RTC X Roads,63094,4598,76.63
L29,L30,Bawarchi RTC X Roads,Shah Ghouse Gachibowli,61956,4495,74.92
L30,L51,Shah Ghouse Gachibowli,Adidas Originals,23907,2749,45.82
L25,L30,IKEA Hyderabad,Shah Ghouse Gachibowli,65819,4862,81.03
L29,L51,Bawarchi RTC X Roads,Adidas Originals,77854,6042,100.7
L51,L9,Adidas Originals,Spencer's Retail,21803,3207,53.45
L30,L9,Shah Ghouse Gachibowli,Spencer's Retail,16233,2406,40.1
L24,L52,Darpan Furnishings,Puma Store,69678,4998,83.3
L24,L18,Darpan Furnishings,Kalanikethan Kukatpally,68030,4853,80.88
L18,L52,Kalanikethan Kukatpally,Puma Store,5983,912,15.2
L18,L24,Kalanikethan Kukatpally,Darpan Furnishings,68726,4914,81.9
L52,L24,Puma Store,Darpan Furnishings,48677,5041,84.02
L52,L18,Puma Store,Kalanikethan Kukatpally,5644,745,12.42
L20,L14,Chennai Shopping Mall,Sarath City Capital H&M,29707,3148,52.47
L28,L42,Paradise Biryani Secunderabad,Green Trends,50615,5348,89.13
L42,L20,Green Trends,Chennai Shopping Mall,34074,4433,73.88
L42,L28,Green Trends,Paradise Biryani Secunderabad,48835,5259,87.65
L42,L14,Green Trends,Sarath City Capital H&M,48579,4684,78.07
L8,L14,Nature's Basket,Sarath City Capital H&M,50691,3511,58.52
L8,L28,Nature's Basket,Paradise Biryani Secunderabad,50947,4086,68.1
L42,L30,Green Trends,Shah Ghouse Gachibowli,8904,1410,23.5
L30,L28,Shah Ghouse Gachibowli,Paradise Biryani Secunderabad,66146,4546,75.77
L13,L28,Forum Sujana Zara,Paradise Biryani Secunderabad,82057,5085,84.75
L13,L42,Forum Sujana Zara,Green Trends,48553,3877,64.62
L14,L8,Sarath City Capital H&M,Nature's Basket,48657,3326,55.43
L13,L20,Forum Sujana Zara,Chennai Shopping Mall,26917,2507,41.78
L28,L14,Paradise Biryani Secunderabad,Sarath City Capital H&M,24049,2840,47.33
L28,L30,Paradise Biryani Secunderabad,Shah Ghouse Gachibowli,67509,4666,77.77
L28,L8,Paradise Biryani Secunderabad,Nature's Basket,52247,4178,69.63
L30,L13,Shah Ghouse Gachibowli,Forum Sujana Zara,54815,3371,56.18
L8,L30,Nature's Basket,Shah Ghouse Gachibowli,27301,2208,36.8
L20,L13,Chennai Shopping Mall,Forum Sujana Zara,26262,2454,40.9
L30,L8,Shah Ghouse Gachibowli,Nature's Basket,26975,2192,36.53
L14,L28,Sarath City Capital H&M,Paradise Biryani Secunderabad,21246,2576,42.93
L14,L30,Sarath City Capital H&M,Shah Ghouse Gachibowli,63919,3814,63.57
L28,L13,Paradise Biryani Secunderabad,Forum Sujana Zara,68518,4903,81.72
L13,L8,Forum Sujana Zara,Nature's Basket,73619,4479,74.65
L14,L13,Sarath City Capital H&M,Forum Sujana Zara,57564,3336,55.6
L8,L13,Nature's Basket,Forum Sujana Zara,74339,4476,74.6
L13,L14,Forum Sujana Zara,Sarath City Capital H&M,58565,3490,58.17
L13,L30,Forum Sujana Zara,Shah Ghouse Gachibowli,54651,3489,58.15
L30,L20,Shah Ghouse Gachibowli,Chennai Shopping Mall,78441,4964,82.73
L20,L28,Chennai Shopping Mall,Paradise Biryani Secunderabad,37162,4515,75.25
L28,L20,Paradise Biryani Secunderabad,Chennai Shopping Mall,36295,4478,74.63
L14,L20,Sarath City Capital H&M,Chennai Shopping Mall,28025,2926,48.77
L30,L14,Shah Ghouse Gachibowli,Sarath City Capital H&M,65890,3972,66.2
L20,L8,Chennai Shopping Mall,Nature's Basket,55658,4988,83.13
L8,L20,Nature's Basket,Chennai Shopping Mall,58236,4909,81.82
L8,L42,Nature's Basket,Green Trends,40736,3465,57.75
L20,L30,Chennai Shopping Mall,Shah Ghouse Gachibowli,78143,5072,84.53
L42,L8,Green Trends,Nature's Basket,35366,3431,57.18
L30,L42,Shah Ghouse Gachibowli,Green Trends,10105,1418,23.63
L42,L13,Green Trends,Forum Sujana Zara,48192,3656,60.93
L14,L42,Sarath City Capital H&M,Green Trends,47025,4496,74.93
L20,L42,Chennai Shopping Mall,Green Trends,32864,4429,73.82
L58,L13,Jos Alukkas,Forum Sujana Zara,35507,2229,37.15
L31,L38,Cafe Niloufer,MedPlus Madhapur,25899,3515,58.58
L13,L31,Forum Sujana Zara,Cafe Niloufer,70532,5047,84.12
L31,L58,Cafe Niloufer,Jos Alukkas,76949,5024,83.73
L13,L58,Forum Sujana Zara,Jos Alukkas,35405,2293,38.22
L58,L38,Jos Alukkas,MedPlus Madhapur,59398,4021,67.02
L13,L38,Forum Sujana Zara,MedPlus Madhapur,60235,4470,74.5
L58,L31,Jos Alukkas,Cafe Niloufer,76619,4933,82.22
L38,L31,MedPlus Madhapur,Cafe Niloufer,25187,3491,58.18
L38,L13,MedPlus Madhapur,Forum Sujana Zara,60435,4200,70.0
L38,L58,MedPlus Madhapur,Jos Alukkas,56967,4145,69.08
L31,L13,Cafe Niloufer,Forum Sujana Zara,70736,5012,83.53
L58,L38,Jos Alukkas,MedPlus Madhapur,59398,4021,67.02
L58,L31,Jos Alukkas,Cafe Niloufer,76619,4933,82.22
L38,L31,MedPlus Madhapur,Cafe Niloufer,25187,3491,58.18
L38,L58,MedPlus Madhapur,Jos Alukkas,56967,4145,69.08
L31,L38,Cafe Niloufer,MedPlus Madhapur,25899,3515,58.58
L31,L58,Cafe Niloufer,Jos Alukkas,76949,5024,83.73
L30,L25,Shah Ghouse Gachibowli,IKEA Hyderabad,66489,4920,82.0
L9,L51,Spencer's Retail,Adidas Originals,22261,3261,54.35
L51,L9,Adidas Originals,Spencer's Retail,21803,3207,53.45
L9,L25,Spencer's Retail,IKEA Hyderabad,35420,3638,60.63
L30,L51,Shah Ghouse Gachibowli,Adidas Originals,23907,2749,45.82
L51,L30,Adidas Originals,Shah Ghouse Gachibowli,23715,2750,45.83
L25,L9,IKEA Hyderabad,Spencer's Retail,35225,3494,58.23
L30,L9,Shah Ghouse Gachibowli,Spencer's Retail,16233,2406,40.1
L25,L51,IKEA Hyderabad,Adidas Originals,48735,5042,84.03
L25,L30,IKEA Hyderabad,Shah Ghouse Gachibowli,65819,4862,81.03
L9,L30,Spencer's Retail,Shah Ghouse Gachibowli,18277,2602,43.37
L51,L25,Adidas Originals,IKEA Hyderabad,51120,5254,87.57
L31,L58,Cafe Niloufer,Jos Alukkas,76949,5024,83.73
L58,L31,Jos Alukkas,Cafe Niloufer,76619,4933,82.22
L58,L38,Jos Alukkas,MedPlus Madhapur,59398,4021,67.02
L38,L31,MedPlus Madhapur,Cafe Niloufer,25187,3491,58.18
L38,L58,MedPlus Madhapur,Jos Alukkas,56967,4145,69.08
L31,L38,Cafe Niloufer,MedPlus Madhapur,25899,3515,58.58
L47,L31,Himalaya Book World,Cafe Niloufer,52281,4473,74.55
L60,L47,Lalitha Jewellery,Himalaya Book World,32323,2909,48.48
L31,L14,Cafe Niloufer,Sarath City Capital H&M,60214,4425,73.75
L47,L27,Himalaya Book World,Chutneys Restaurant,73758,4636,77.27
L47,L14,Himalaya Book World,Sarath City Capital H&M,31016,2791,46.52
L14,L47,Sarath City Capital H&M,Himalaya Book World,28555,2481,41.35
L31,L60,Cafe Niloufer,Lalitha Jewellery,61820,4802,80.03
L31,L47,Cafe Niloufer,Himalaya Book World,53212,4547,75.78
L60,L31,Lalitha Jewellery,Cafe Niloufer,61731,4640,77.33
L60,L27,Lalitha Jewellery,Chutneys Restaurant,56465,3641,60.68
L31,L27,Cafe Niloufer,Chutneys Restaurant,76798,5291,88.18
L27,L31,Chutneys Restaurant,Cafe Niloufer,76720,5335,88.92
L60,L14,Lalitha Jewellery,Sarath City Capital H&M,5978,862,14.37
L14,L60,Sarath City Capital H&M,Lalitha Jewellery,3924,846,14.1
L47,L60,Himalaya Book World,Lalitha Jewellery,16740,2423,40.38
L14,L31,Sarath City Capital H&M,Cafe Niloufer,57964,4212,70.2
L27,L47,Chutneys Restaurant,Himalaya Book World,73537,4608,76.8
L27,L14,Chutneys Restaurant,Sarath City Capital H&M,57303,3465,57.75
L27,L60,Chutneys Restaurant,Lalitha Jewellery,58909,3842,64.03
L14,L27,Sarath City Capital H&M,Chutneys Restaurant,56302,3279,54.65
L20,L13,Chennai Shopping Mall,Forum Sujana Zara,26262,2454,40.9
L42,L14,Green Trends,Sarath City Capital H&M,48579,4684,78.07
L8,L13,Nature's Basket,Forum Sujana Zara,74339,4476,74.6
L30,L8,Shah Ghouse Gachibowli,Nature's Basket,26975,2192,36.53
L30,L14,Shah Ghouse Gachibowli,Sarath City Capital H&M,65890,3972,66.2
L14,L8,Sarath City Capital H&M,Nature's Basket,48657,3326,55.43
L30,L42,Shah Ghouse Gachibowli,Green Trends,10105,1418,23.63
L14,L20,Sarath City Capital H&M,Chennai Shopping Mall,28025,2926,48.77
L42,L13,Green Trends,Forum Sujana Zara,48192,3656,60.93
L30,L20,Shah Ghouse Gachibowli,Chennai Shopping Mall,78441,4964,82.73
L8,L42,Nature's Basket,Green Trends,40736,3465,57.75
L20,L14,Chennai Shopping Mall,Sarath City Capital H&M,29707,3148,52.47
L8,L14,Nature's Basket,Sarath City Capital H&M,50691,3511,58.52
L14,L42,Sarath City Capital H&M,Green Trends,47025,4496,74.93
L30,L13,Shah Ghouse Gachibowli,Forum Sujana Zara,54815,3371,56.18
L8,L20,Nature's Basket,Chennai Shopping Mall,58236,4909,81.82
L42,L30,Green Trends,Shah Ghouse Gachibowli,8904,1410,23.5
L14,L30,Sarath City Capital H&M,Shah Ghouse Gachibowli,63919,3814,63.57
L42,L8,Green Trends,Nature's Basket,35366,3431,57.18
L14,L13,Sarath City Capital H&M,Forum Sujana Zara,57564,3336,55.6
L42,L20,Green Trends,Chennai Shopping Mall,34074,4433,73.88
L13,L42,Forum Sujana Zara,Green Trends,48553,3877,64.62
L13,L8,Forum Sujana Zara,Nature's Basket,73619,4479,74.65
L13,L30,Forum Sujana Zara,Shah Ghouse Gachibowli,54651,3489,58.15
L13,L20,Forum Sujana Zara,Chennai Shopping Mall,26917,2507,41.78
L20,L30,Chennai Shopping Mall,Shah Ghouse Gachibowli,78143,5072,84.53
L20,L8,Chennai Shopping Mall,Nature's Basket,55658,4988,83.13
L13,L14,Forum Sujana Zara,Sarath City Capital H&M,58565,3490,58.17
L8,L30,Nature's Basket,Shah Ghouse Gachibowli,27301,2208,36.8
L20,L42,Chennai Shopping Mall,Green Trends,32864,4429,73.82
L31,L38,Cafe Niloufer,MedPlus Madhapur,25899,3515,58.58
L31,L58,Cafe Niloufer,Jos Alukkas,76949,5024,83.73
L58,L38,Jos Alukkas,MedPlus Madhapur,59398,4021,67.02
L58,L31,Jos Alukkas,Cafe Niloufer,76619,4933,82.22
L38,L31,MedPlus Madhapur,Cafe Niloufer,25187,3491,58.18
L38,L58,MedPlus Madhapur,Jos Alukkas,56967,4145,69.08
L42,L8,Green Trends,Nature's Basket,35366,3431,57.18
L8,L13,Nature's Basket,Forum Sujana Zara,74339,4476,74.6
L8,L14,Nature's Basket,Sarath City Capital H&M,50691,3511,58.52
L20,L14,Chennai Shopping Mall,Sarath City Capital H&M,29707,3148,52.47
L42,L30,Green Trends,Shah Ghouse Gachibowli,8904,1410,23.5
L14,L42,Sarath City Capital H&M,Green Trends,47025,4496,74.93
L8,L42,Nature's Basket,Green Trends,40736,3465,57.75
L42,L13,Green Trends,Forum Sujana Zara,48192,3656,60.93
L30,L42,Shah Ghouse Gachibowli,Green Trends,10105,1418,23.63
L20,L13,Chennai Shopping Mall,Forum Sujana Zara,26262,2454,40.9
L14,L30,Sarath City Capital H&M,Shah Ghouse Gachibowli,63919,3814,63.57
L8,L20,Nature's Basket,Chennai Shopping Mall,58236,4909,81.82
L42,L20,Green Trends,Chennai Shopping Mall,34074,4433,73.88
L42,L14,Green Trends,Sarath City Capital H&M,48579,4684,78.07
L30,L13,Shah Ghouse Gachibowli,Forum Sujana Zara,54815,3371,56.18
L14,L20,Sarath City Capital H&M,Chennai Shopping Mall,28025,2926,48.77
L30,L14,Shah Ghouse Gachibowli,Sarath City Capital H&M,65890,3972,66.2
L30,L8,Shah Ghouse Gachibowli,Nature's Basket,26975,2192,36.53
L14,L8,Sarath City Capital H&M,Nature's Basket,48657,3326,55.43
L13,L14,Forum Sujana Zara,Sarath City Capital H&M,58565,3490,58.17
L13,L42,Forum Sujana Zara,Green Trends,48553,3877,64.62
L14,L13,Sarath City Capital H&M,Forum Sujana Zara,57564,3336,55.6
L30,L20,Shah Ghouse Gachibowli,Chennai Shopping Mall,78441,4964,82.73
L13,L8,Forum Sujana Zara,Nature's Basket,73619,4479,74.65
L8,L30,Nature's Basket,Shah Ghouse Gachibowli,27301,2208,36.8
L13,L20,Forum Sujana Zara,Chennai Shopping Mall,26917,2507,41.78
L20,L42,Chennai Shopping Mall,Green Trends,32864,4429,73.82
L20,L8,Chennai Shopping Mall,Nature's Basket,55658,4988,83.13
L20,L30,Chennai Shopping Mall,Shah Ghouse Gachibowli,78143,5072,84.53
L13,L30,Forum Sujana Zara,Shah Ghouse Gachibowli,54651,3489,58.15
L38,L31,MedPlus Madhapur,Cafe Niloufer,25187,3491,58.18
L58,L31,Jos Alukkas,Cafe Niloufer,76619,4933,82.22
L58,L38,Jos Alukkas,MedPlus Madhapur,59398,4021,67.02
L31,L38,Cafe Niloufer,MedPlus Madhapur,25899,3515,58.58
L31,L58,Cafe Niloufer,Jos Alukkas,76949,5024,83.73
L38,L58,MedPlus Madhapur,Jos Alukkas,56967,4145,69.08
L51,L30,Adidas Originals,Shah Ghouse Gachibowli,23715,2750,45.83
L9,L51,Spencer's Retail,Adidas Originals,22261,3261,54.35
L25,L9,IKEA Hyderabad,Spencer's Retail,35225,3494,58.23
L30,L25,Shah Ghouse Gachibowli,IKEA Hyderabad,66489,4920,82.0
L9,L30,Spencer's Retail,Shah Ghouse Gachibowli,18277,2602,43.37
L51,L9,Adidas Originals,Spencer's Retail,21803,3207,53.45
L30,L9,Shah Ghouse Gachibowli,Spencer's Retail,16233,2406,40.1
L51,L25,Adidas Originals,IKEA Hyderabad,51120,5254,87.57
L30,L51,Shah Ghouse Gachibowli,Adidas Originals,23907,2749,45.82
L9,L25,Spencer's Retail,IKEA Hyderabad,35420,3638,60.63
L25,L30,IKEA Hyderabad,Shah Ghouse Gachibowli,65819,4862,81.03
L25,L51,IKEA Hyderabad,Adidas Originals,48735,5042,84.03
L12,L6,GVK One Lifestyle,Ghanshyam Supermarket,10184,1535,25.58
L57,L11,Joyalukkas,Inorbit Mall Shoppers Stop,37052,3474,57.9
L3,L12,Heritage Fresh,GVK One Lifestyle,7696,1169,19.48
L57,L6,Joyalukkas,Ghanshyam Supermarket,34159,4547,75.78
L11,L57,Inorbit Mall Shoppers Stop,Joyalukkas,41388,3480,58.0
L6,L57,Ghanshyam Supermarket,Joyalukkas,31651,4539,75.65
L3,L6,Heritage Fresh,Ghanshyam Supermarket,14280,1998,33.3
L6,L12,Ghanshyam Supermarket,GVK One Lifestyle,8488,1395,23.25
L3,L57,Heritage Fresh,Joyalukkas,85580,5066,84.43
L57,L12,Joyalukkas,GVK One Lifestyle,41942,5367,89.45
L12,L11,GVK One Lifestyle,Inorbit Mall Shoppers Stop,85245,6221,103.68
L57,L3,Joyalukkas,Heritage Fresh,86326,5186,86.43
L12,L3,GVK One Lifestyle,Heritage Fresh,7456,1107,18.45
L6,L11,Ghanshyam Supermarket,Inorbit Mall Shoppers Stop,52066,5619,93.65
L3,L11,Heritage Fresh,Inorbit Mall Shoppers Stop,79429,5518,91.97
L57,L10,Joyalukkas,Metro Cash & Carry,63931,4490,74.83
L11,L10,Inorbit Mall Shoppers Stop,Metro Cash & Carry,56388,4557,75.95
L3,L10,Heritage Fresh,Metro Cash & Carry,46784,3711,61.85
L11,L3,Inorbit Mall Shoppers Stop,Heritage Fresh,78783,5253,87.55
L10,L6,Metro Cash & Carry,Ghanshyam Supermarket,22342,3042,50.7
L10,L12,Metro Cash & Carry,GVK One Lifestyle,26826,3699,61.65
L12,L10,GVK One Lifestyle,Metro Cash & Carry,26311,3621,60.35
L11,L6,Inorbit Mall Shoppers Stop,Ghanshyam Supermarket,46935,5685,94.75
L10,L57,Metro Cash & Carry,Joyalukkas,64067,4439,73.98
L11,L12,Inorbit Mall Shoppers Stop,GVK One Lifestyle,84761,5884,98.07
L12,L57,GVK One Lifestyle,Joyalukkas,40102,5544,92.4
L6,L10,Ghanshyam Supermarket,Metro Cash & Carry,21503,2958,49.3
L10,L11,Metro Cash & Carry,Inorbit Mall Shoppers Stop,57915,4892,81.53
L10,L3,Metro Cash & Carry,Heritage Fresh,46782,3722,62.03
L6,L3,Ghanshyam Supermarket,Heritage Fresh,15308,2028,33.8
L3,L6,Heritage Fresh,Ghanshyam Supermarket,14280,1998,33.3
L3,L11,Heritage Fresh,Inorbit Mall Shoppers Stop,79429,5518,91.97
