trip_id,driver_id,date,stop_number,location_id,store_name,latitude,longitude,arrival_time,visit_duration_min,distance_to_next_km,travel_time_to_next_min
299,D11,2026-04-25,3,L50,Nike Exclusive Store,17.506334,78.264196,11:49,10,26.42,39.6
299,D11,2026-04-25,4,L23,Reliance Digital,17.287846,78.362141,12:51,38,13.87,20.8
299,D11,2026-04-25,5,L56,Malabar Gold & Diamonds,17.299162,78.232013,14:03,34,49.06,73.6
299,D11,2026-04-25,6,L40,Apollo Health City,17.588755,78.580981,16:05,36,0.0,0.0
300,D12,2026-04-25,1,L44,Page 3 Luxury Salon,17.5814,78.661217,09:00,29,33.91,50.9
300,D12,2026-04-25,2,L39,Apollo Pharmacy,17.373906,78.426862,10:29,21,19.59,29.4
300,D12,2026-04-25,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:25,25,19.97,30.0
300,D12,2026-04-25,4,L8,Nature's Basket,17.523772,78.203249,12:30,26,2.3,3.4
300,D12,2026-04-25,5,L36,Aroma Boutique,17.544312,78.205741,13:10,28,0.0,0.0
301,D1,2026-04-26,1,L5,Reliance Smart Jubilee,17.287455,78.452678,08:15,22,18.9,28.3
301,D1,2026-04-26,2,L6,Ghanshyam Supermarket,17.424498,78.55801,09:20,35,10.9,16.4
301,D1,2026-04-26,3,L37,Alankrita Boutique,17.472684,78.468485,10:23,27,29.77,44.7
301,D1,2026-04-26,4,L14,Sarath City Capital H&M,17.23152,78.346589,11:47,30,41.44,62.2
301,D1,2026-04-26,5,L3,Heritage Fresh,17.47068,78.64609,13:27,40,42.43,63.6
301,D1,2026-04-26,6,L31,Cafe Niloufer,17.59893,78.269166,15:26,29,0.0,0.0
302,D2,2026-04-26,1,L21,Bajaj Electronics,17.443652,78.285569,08:15,40,28.78,43.2
302,D2,2026-04-26,2,L20,Chennai Shopping Mall,17.342108,78.535088,09:51,27,29.7,44.5
302,D2,2026-04-26,3,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:15,23,0.0,0.0
303,D3,2026-04-26,1,L44,Page 3 Luxury Salon,17.5814,78.661217,08:45,11,33.91,50.9
303,D3,2026-04-26,2,L39,Apollo Pharmacy,17.373906,78.426862,09:54,33,19.59,29.4
303,D3,2026-04-26,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:05,12,19.97,30.0
303,D3,2026-04-26,4,L8,Nature's Basket,17.523772,78.203249,12:01,40,0.0,0.0
304,D4,2026-04-26,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:45,14,32.6,48.9
304,D4,2026-04-26,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:55,23,29.98,45.0
304,D4,2026-04-26,3,L50,Nike Exclusive Store,17.506334,78.264196,13:16,37,26.42,39.6
304,D4,2026-04-26,4,L23,Reliance Digital,17.287846,78.362141,14:45,11,13.87,20.8
304,D4,2026-04-26,5,L56,Malabar Gold & Diamonds,17.299162,78.232013,15:25,35,0.0,0.0
305,D5,2026-04-26,1,L20,Chennai Shopping Mall,17.342108,78.535088,08:15,15,32.6,48.9
305,D5,2026-04-26,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,09:32,28,29.98,45.0
305,D5,2026-04-26,3,L50,Nike Exclusive Store,17.506334,78.264196,10:56,30,26.42,39.6
305,D5,2026-04-26,4,L23,Reliance Digital,17.287846,78.362141,12:21,19,13.87,20.8
305,D5,2026-04-26,5,L56,Malabar Gold & Diamonds,17.299162,78.232013,13:14,15,0.0,0.0
306,D6,2026-04-26,1,L44,Page 3 Luxury Salon,17.5814,78.661217,08:45,23,33.91,50.9
306,D6,2026-04-26,2,L39,Apollo Pharmacy,17.373906,78.426862,10:11,35,19.59,29.4
306,D6,2026-04-26,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:24,18,19.97,30.0
306,D6,2026-04-26,4,L8,Nature's Basket,17.523772,78.203249,12:26,16,0.0,0.0
307,D7,2026-04-26,1,L5,Reliance Smart Jubilee,17.287455,78.452678,10:00,30,18.9,28.3
307,D7,2026-04-26,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:11,19,10.9,16.4
307,D7,2026-04-26,3,L37,Alankrita Boutique,17.472684,78.468485,11:55,26,29.77,44.7
307,D7,2026-04-26,4,L14,Sarath City Capital H&M,17.23152,78.346589,13:18,23,41.44,62.2
307,D7,2026-04-26,5,L3,Heritage Fresh,17.47068,78.64609,14:52,10,42.43,63.6
307,D7,2026-04-26,6,L31,Cafe Niloufer,17.59893,78.269166,16:21,22,0.0,0.0
308,D8,2026-04-26,1,L44,Page 3 Luxury Salon,17.5814,78.661217,10:30,15,33.91,50.9
308,D8,2026-04-26,2,L39,Apollo Pharmacy,17.373906,78.426862,11:42,40,19.59,29.4
308,D8,2026-04-26,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,13:03,21,19.97,30.0
308,D8,2026-04-26,4,L8,Nature's Basket,17.523772,78.203249,14:04,35,0.0,0.0
309,D9,2026-04-26,1,L20,Chennai Shopping Mall,17.342108,78.535088,08:45,12,32.6,48.9
309,D9,2026-04-26,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,09:54,10,29.98,45.0
309,D9,2026-04-26,3,L50,Nike Exclusive Store,17.506334,78.264196,10:56,16,26.42,39.6
309,D9,2026-04-26,4,L23,Reliance Digital,17.287846,78.362141,12:00,16,13.87,20.8
309,D9,2026-04-26,5,L56,Malabar Gold & Diamonds,17.299162,78.232013,12:45,33,0.0,0.0
310,D10,2026-04-26,1,L21,Bajaj Electronics,17.443652,78.285569,08:30,27,28.78,43.2
310,D10,2026-04-26,2,L20,Chennai Shopping Mall,17.342108,78.535088,09:46,16,29.7,44.5
310,D10,2026-04-26,3,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:01,18,0.0,0.0
311,D11,2026-04-26,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:30,36,32.6,48.9
311,D11,2026-04-26,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:03,18,29.98,45.0
311,D11,2026-04-26,3,L50,Nike Exclusive Store,17.506334,78.264196,13:12,23,26.42,39.6
311,D11,2026-04-26,4,L23,Reliance Digital,17.287846,78.362141,14:27,38,13.87,20.8
311,D11,2026-04-26,5,L56,Malabar Gold & Diamonds,17.299162,78.232013,15:33,18,0.0,0.0
312,D12,2026-04-26,1,L21,Bajaj Electronics,17.443652,78.285569,10:45,30,28.78,43.2
312,D12,2026-04-26,2,L20,Chennai Shopping Mall,17.342108,78.535088,12:05,31,29.7,44.5
312,D12,2026-04-26,3,L28,Paradise Biryani Secunderabad,17.257149,78.269815,13:31,11,0.0,0.0
313,D1,2026-04-27,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:15,28,32.6,48.9
313,D1,2026-04-27,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:38,31,29.98,45.0
313,D1,2026-04-27,3,L50,Nike Exclusive Store,17.506334,78.264196,13:05,25,26.42,39.6
313,D1,2026-04-27,4,L23,Reliance Digital,17.287846,78.362141,14:15,16,0.0,0.0
314,D2,2026-04-27,1,L44,Page 3 Luxury Salon,17.5814,78.661217,09:30,16,33.91,50.9
314,D2,2026-04-27,2,L39,Apollo Pharmacy,17.373906,78.426862,10:48,13,19.59,29.4
314,D2,2026-04-27,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:38,10,0.0,0.0
315,D3,2026-04-27,1,L5,Reliance Smart Jubilee,17.287455,78.452678,08:45,23,18.9,28.3
315,D3,2026-04-27,2,L6,Ghanshyam Supermarket,17.424498,78.55801,09:47,20,10.9,16.4
315,D3,2026-04-27,3,L37,Alankrita Boutique,17.472684,78.468485,10:28,21,29.77,44.7
315,D3,2026-04-27,4,L14,Sarath City Capital H&M,17.23152,78.346589,11:48,30,41.44,62.2
315,D3,2026-04-27,5,L3,Heritage Fresh,17.47068,78.64609,13:25,12,0.0,0.0
316,D4,2026-04-27,1,L5,Reliance Smart Jubilee,17.287455,78.452678,08:30,10,18.9,28.3
316,D4,2026-04-27,2,L6,Ghanshyam Supermarket,17.424498,78.55801,09:13,35,10.9,16.4
316,D4,2026-04-27,3,L37,Alankrita Boutique,17.472684,78.468485,10:14,38,29.77,44.7
316,D4,2026-04-27,4,L14,Sarath City Capital H&M,17.23152,78.346589,11:42,36,41.44,62.2
316,D4,2026-04-27,5,L3,Heritage Fresh,17.47068,78.64609,13:28,17,0.0,0.0
317,D5,2026-04-27,1,L44,Page 3 Luxury Salon,17.5814,78.661217,09:00,24,33.91,50.9
317,D5,2026-04-27,2,L39,Apollo Pharmacy,17.373906,78.426862,10:19,32,19.59,29.4
317,D5,2026-04-27,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:32,10,0.0,0.0
318,D6,2026-04-27,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:45,32,32.6,48.9
318,D6,2026-04-27,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:20,11,29.98,45.0
318,D6,2026-04-27,3,L50,Nike Exclusive Store,17.506334,78.264196,13:28,22,26.42,39.6
318,D6,2026-04-27,4,L23,Reliance Digital,17.287846,78.362141,14:41,15,0.0,0.0
319,D7,2026-04-27,1,L5,Reliance Smart Jubilee,17.287455,78.452678,09:45,15,18.9,28.3
319,D7,2026-04-27,2,L6,Ghanshyam Supermarket,17.424498,78.55801,10:33,35,10.9,16.4
319,D7,2026-04-27,3,L37,Alankrita Boutique,17.472684,78.468485,11:37,34,29.77,44.7
319,D7,2026-04-27,4,L14,Sarath City Capital H&M,17.23152,78.346589,13:10,29,41.44,62.2
319,D7,2026-04-27,5,L3,Heritage Fresh,17.47068,78.64609,14:52,29,0.0,0.0
320,D8,2026-04-27,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:30,24,32.6,48.9
320,D8,2026-04-27,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:55,30,29.98,45.0
320,D8,2026-04-27,3,L50,Nike Exclusive Store,17.506334,78.264196,13:16,24,26.42,39.6
320,D8,2026-04-27,4,L23,Reliance Digital,17.287846,78.362141,14:33,20,0.0,0.0
321,D9,2026-04-27,1,L46,Crossword Bookstore,17.571639,78.639361,09:00,18,18.18,27.3
321,D9,2026-04-27,2,L13,Forum Sujana Zara,17.414491,78.686558,09:56,14,44.17,66.3
321,D9,2026-04-27,3,L60,Lalitha Jewellery,17.228343,78.319002,11:26,27,47.01,70.5
321,D9,2026-04-27,4,L53,Bata Shoe Store,17.571565,78.577633,13:16,20,39.46,59.2
321,D9,2026-04-27,5,L22,Croma Jubilee Hills,17.265361,78.389728,14:43,39,24.46,36.7
321,D9,2026-04-27,6,L54,Metro Shoes,17.48518,78.399496,16:13,24,0.0,0.0
322,D10,2026-04-27,1,L46,Crossword Bookstore,17.571639,78.639361,09:15,37,18.18,27.3
322,D10,2026-04-27,2,L13,Forum Sujana Zara,17.414491,78.686558,10:30,14,44.17,66.3
322,D10,2026-04-27,3,L60,Lalitha Jewellery,17.228343,78.319002,11:56,17,47.01,70.5
322,D10,2026-04-27,4,L53,Bata Shoe Store,17.571565,78.577633,13:33,20,39.46,59.2
322,D10,2026-04-27,5,L22,Croma Jubilee Hills,17.265361,78.389728,15:06,14,24.46,36.7
322,D10,2026-04-27,6,L54,Metro Shoes,17.48518,78.399496,16:06,15,0.0,0.0
323,D11,2026-04-27,1,L57,Joyalukkas,17.435323,78.315057,10:15,33,37.31,56.0
323,D11,2026-04-27,2,L27,Chutneys Restaurant,17.358253,78.657274,11:50,14,10.94,16.4
323,D11,2026-04-27,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,12:34,19,1.92,2.9
323,D11,2026-04-27,4,L6,Ghanshyam Supermarket,17.424498,78.55801,13:01,27,15.5,23.2
323,D11,2026-04-27,5,L7,Q-Mart Gachibowli,17.367808,78.424605,14:06,36,13.65,20.5
323,D11,2026-04-27,6,L47,Himalaya Book World,17.295781,78.320436,15:15,40,5.77,8.7
323,D11,2026-04-27,7,L33,Pista House,17.261137,78.279991,16:13,20,0.0,0.0
324,D12,2026-04-27,1,L46,Crossword Bookstore,17.571639,78.639361,09:15,28,18.18,27.3
324,D12,2026-04-27,2,L13,Forum Sujana Zara,17.414491,78.686558,10:17,32,44.17,66.3
324,D12,2026-04-27,3,L60,Lalitha Jewellery,17.228343,78.319002,12:07,12,47.01,70.5
324,D12,2026-04-27,4,L53,Bata Shoe Store,17.571565,78.577633,13:43,23,39.46,59.2
324,D12,2026-04-27,5,L22,Croma Jubilee Hills,17.265361,78.389728,15:15,12,24.46,36.7
324,D12,2026-04-27,6,L54,Metro Shoes,17.48518,78.399496,16:09,18,0.0,0.0
325,D1,2026-04-28,1,L57,Joyalukkas,17.435323,78.315057,10:30,27,37.31,56.0
325,D1,2026-04-28,2,L27,Chutneys Restaurant,17.358253,78.657274,12:00,28,10.94,16.4
325,D1,2026-04-28,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,12:50,39,1.92,2.9
325,D1,2026-04-28,4,L6,Ghanshyam Supermarket,17.424498,78.55801,13:47,12,15.5,23.2
325,D1,2026-04-28,5,L7,Q-Mart Gachibowli,17.367808,78.424605,14:29,21,13.65,20.5
325,D1,2026-04-28,6,L47,Himalaya Book World,17.295781,78.320436,15:19,17,0.0,0.0
326,D2,2026-04-28,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,08:00,13,38.01,57.0
326,D2,2026-04-28,2,L4,D-Mart Begumpet,17.436197,78.215891,09:22,19,51.17,76.8
326,D2,2026-04-28,3,L49,Wildcraft Store,17.526409,78.688992,11:02,35,58.99,88.5
326,D2,2026-04-28,4,L32,Karachi Bakery,17.236364,78.223558,13:18,22,8.43,12.6
326,D2,2026-04-28,5,L2,Vijetha Supermarket,17.297957,78.269769,13:58,40,5.38,8.1
326,D2,2026-04-28,6,L47,Himalaya Book World,17.295781,78.320436,15:02,13,42.72,64.1
326,D2,2026-04-28,7,L40,Apollo Health City,17.588755,78.580981,16:34,18,0.0,0.0
327,D3,2026-04-28,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,10:15,37,38.01,57.0
327,D3,2026-04-28,2,L4,D-Mart Begumpet,17.436197,78.215891,11:54,36,51.17,76.8
327,D3,2026-04-28,3,L49,Wildcraft Store,17.526409,78.688992,13:59,24,58.99,88.5
327,D3,2026-04-28,4,L32,Karachi Bakery,17.236364,78.223558,16:02,33,8.43,12.6
327,D3,2026-04-28,5,L2,Vijetha Supermarket,17.297957,78.269769,16:54,14,5.38,8.1
327,D3,2026-04-28,6,L47,Himalaya Book World,17.295781,78.320436,17:25,35,42.72,64.1
327,D3,2026-04-28,7,L40,Apollo Health City,17.588755,78.580981,19:16,33,0.0,0.0
328,D4,2026-04-28,1,L20,Chennai Shopping Mall,17.342108,78.535088,08:15,30,32.6,48.9
328,D4,2026-04-28,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,09:46,34,29.98,45.0
328,D4,2026-04-28,3,L50,Nike Exclusive Store,17.506334,78.264196,11:15,24,0.0,0.0
329,D5,2026-04-28,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:45,36,32.6,48.9
329,D5,2026-04-28,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:21,19,29.98,45.0
329,D5,2026-04-28,3,L50,Nike Exclusive Store,17.506334,78.264196,13:38,20,0.0,0.0
330,D6,2026-04-28,1,L57,Joyalukkas,17.435323,78.315057,09:15,40,37.31,56.0
330,D6,2026-04-28,2,L27,Chutneys Restaurant,17.358253,78.657274,11:05,12,10.94,16.4
330,D6,2026-04-28,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,11:38,22,1.92,2.9
330,D6,2026-04-28,4,L6,Ghanshyam Supermarket,17.424498,78.55801,12:16,10,15.5,23.2
330,D6,2026-04-28,5,L7,Q-Mart Gachibowli,17.367808,78.424605,12:59,29,13.65,20.5
330,D6,2026-04-28,6,L47,Himalaya Book World,17.295781,78.320436,14:02,20,0.0,0.0
331,D7,2026-04-28,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,08:00,36,38.01,57.0
331,D7,2026-04-28,2,L4,D-Mart Begumpet,17.436197,78.215891,09:43,37,51.17,76.8
331,D7,2026-04-28,3,L49,Wildcraft Store,17.526409,78.688992,11:43,17,58.99,88.5
331,D7,2026-04-28,4,L32,Karachi Bakery,17.236364,78.223558,13:44,13,8.43,12.6
331,D7,2026-04-28,5,L2,Vijetha Supermarket,17.297957,78.269769,14:24,25,5.38,8.1
331,D7,2026-04-28,6,L47,Himalaya Book World,17.295781,78.320436,15:10,29,42.72,64.1
331,D7,2026-04-28,7,L40,Apollo Health City,17.588755,78.580981,16:58,20,0.0,0.0
332,D8,2026-04-28,1,L57,Joyalukkas,17.435323,78.315057,10:45,17,37.31,56.0
332,D8,2026-04-28,2,L27,Chutneys Restaurant,17.358253,78.657274,12:11,26,10.94,16.4
332,D8,2026-04-28,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,13:07,23,1.92,2.9
332,D8,2026-04-28,4,L6,Ghanshyam Supermarket,17.424498,78.55801,13:47,22,15.5,23.2
332,D8,2026-04-28,5,L7,Q-Mart Gachibowli,17.367808,78.424605,14:39,10,13.65,20.5
332,D8,2026-04-28,6,L47,Himalaya Book World,17.295781,78.320436,15:18,32,0.0,0.0
333,D9,2026-04-28,1,L5,Reliance Smart Jubilee,17.287455,78.452678,08:00,27,18.9,28.3
333,D9,2026-04-28,2,L6,Ghanshyam Supermarket,17.424498,78.55801,09:05,21,10.9,16.4
333,D9,2026-04-28,3,L37,Alankrita Boutique,17.472684,78.468485,09:50,22,29.77,44.7
333,D9,2026-04-28,4,L14,Sarath City Capital H&M,17.23152,78.346589,11:03,19,0.0,0.0
334,D10,2026-04-28,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,09:45,39,38.01,57.0
334,D10,2026-04-28,2,L4,D-Mart Begumpet,17.436197,78.215891,11:29,27,51.17,76.8
334,D10,2026-04-28,3,L49,Wildcraft Store,17.526409,78.688992,13:23,23,58.99,88.5
334,D10,2026-04-28,4,L32,Karachi Bakery,17.236364,78.223558,15:22,21,8.43,12.6
334,D10,2026-04-28,5,L2,Vijetha Supermarket,17.297957,78.269769,16:05,21,5.38,8.1
334,D10,2026-04-28,6,L47,Himalaya Book World,17.295781,78.320436,16:43,10,42.72,64.1
334,D10,2026-04-28,7,L40,Apollo Health City,17.588755,78.580981,18:06,34,0.0,0.0
335,D11,2026-04-28,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:15,14,32.6,48.9
335,D11,2026-04-28,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:22,34,29.98,45.0
335,D11,2026-04-28,3,L50,Nike Exclusive Store,17.506334,78.264196,12:53,27,0.0,0.0
336,D12,2026-04-28,1,L20,Chennai Shopping Mall,17.342108,78.535088,10:00,10,32.6,48.9
336,D12,2026-04-28,2,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,11:11,39,29.98,45.0
336,D12,2026-04-28,3,L50,Nike Exclusive Store,17.506334,78.264196,12:43,14,0.0,0.0
337,D1,2026-04-29,1,L5,Reliance Smart Jubilee,17.287455,78.452678,10:15,16,18.9,28.3
337,D1,2026-04-29,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:11,36,10.9,16.4
337,D1,2026-04-29,3,L37,Alankrita Boutique,17.472684,78.468485,12:16,21,0.0,0.0
338,D2,2026-04-29,1,L37,Alankrita Boutique,17.472684,78.468485,10:30,13,28.98,43.5
338,D2,2026-04-29,2,L36,Aroma Boutique,17.544312,78.205741,11:37,18,30.2,45.3
338,D2,2026-04-29,3,L47,Himalaya Book World,17.295781,78.320436,12:52,25,31.72,47.6
338,D2,2026-04-29,4,L51,Adidas Originals,17.578739,78.282563,14:13,36,27.44,41.2
338,D2,2026-04-29,5,L39,Apollo Pharmacy,17.373906,78.426862,15:44,11,24.51,36.8
338,D2,2026-04-29,6,L27,Chutneys Restaurant,17.358253,78.657274,16:41,32,44.83,67.2
338,D2,2026-04-29,7,L50,Nike Exclusive Store,17.506334,78.264196,18:32,40,0.0,0.0
339,D3,2026-04-29,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,09:15,14,38.01,57.0
339,D3,2026-04-29,2,L4,D-Mart Begumpet,17.436197,78.215891,10:41,14,51.17,76.8
339,D3,2026-04-29,3,L49,Wildcraft Store,17.526409,78.688992,12:23,11,58.99,88.5
339,D3,2026-04-29,4,L32,Karachi Bakery,17.236364,78.223558,14:16,30,8.43,12.6
339,D3,2026-04-29,5,L2,Vijetha Supermarket,17.297957,78.269769,15:04,38,5.38,8.1
339,D3,2026-04-29,6,L47,Himalaya Book World,17.295781,78.320436,16:05,21,0.0,0.0
340,D4,2026-04-29,1,L5,Reliance Smart Jubilee,17.287455,78.452678,10:45,22,18.9,28.3
340,D4,2026-04-29,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:49,13,10.9,16.4
340,D4,2026-04-29,3,L37,Alankrita Boutique,17.472684,78.468485,12:31,37,0.0,0.0
341,D5,2026-04-29,1,L5,Reliance Smart Jubilee,17.287455,78.452678,10:30,28,18.9,28.3
341,D5,2026-04-29,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:35,28,10.9,16.4
341,D5,2026-04-29,3,L37,Alankrita Boutique,17.472684,78.468485,12:26,38,0.0,0.0
342,D6,2026-04-29,1,L5,Reliance Smart Jubilee,17.287455,78.452678,10:30,13,18.9,28.3
342,D6,2026-04-29,2,L6,Ghanshyam Supermarket,17.424498,78.55801,11:19,28,10.9,16.4
342,D6,2026-04-29,3,L37,Alankrita Boutique,17.472684,78.468485,12:09,12,0.0,0.0
343,D7,2026-04-29,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,08:30,16,38.01,57.0
343,D7,2026-04-29,2,L4,D-Mart Begumpet,17.436197,78.215891,09:55,34,51.17,76.8
343,D7,2026-04-29,3,L49,Wildcraft Store,17.526409,78.688992,11:52,24,58.99,88.5
343,D7,2026-04-29,4,L32,Karachi Bakery,17.236364,78.223558,13:59,12,8.43,12.6
343,D7,2026-04-29,5,L2,Vijetha Supermarket,17.297957,78.269769,14:36,20,5.38,8.1
343,D7,2026-04-29,6,L47,Himalaya Book World,17.295781,78.320436,15:16,10,0.0,0.0
344,D8,2026-04-29,1,L57,Joyalukkas,17.435323,78.315057,08:15,22,37.31,56.0
344,D8,2026-04-29,2,L27,Chutneys Restaurant,17.358253,78.657274,09:44,13,10.94,16.4
344,D8,2026-04-29,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,10:22,38,1.92,2.9
344,D8,2026-04-29,4,L6,Ghanshyam Supermarket,17.424498,78.55801,11:18,38,15.5,23.2
344,D8,2026-04-29,5,L7,Q-Mart Gachibowli,17.367808,78.424605,12:32,39,0.0,0.0
345,D9,2026-04-29,1,L37,Alankrita Boutique,17.472684,78.468485,09:30,34,28.98,43.5
345,D9,2026-04-29,2,L36,Aroma Boutique,17.544312,78.205741,10:56,10,30.2,45.3
345,D9,2026-04-29,3,L47,Himalaya Book World,17.295781,78.320436,11:58,23,31.72,47.6
345,D9,2026-04-29,4,L51,Adidas Originals,17.578739,78.282563,13:15,16,27.44,41.2
345,D9,2026-04-29,5,L39,Apollo Pharmacy,17.373906,78.426862,14:22,32,24.51,36.8
345,D9,2026-04-29,6,L27,Chutneys Restaurant,17.358253,78.657274,15:46,14,44.83,67.2
345,D9,2026-04-29,7,L50,Nike Exclusive Store,17.506334,78.264196,17:16,22,0.0,0.0
346,D10,2026-04-29,1,L57,Joyalukkas,17.435323,78.315057,08:30,27,37.31,56.0
346,D10,2026-04-29,2,L27,Chutneys Restaurant,17.358253,78.657274,10:01,29,10.94,16.4
346,D10,2026-04-29,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,10:59,13,1.92,2.9
346,D10,2026-04-29,4,L6,Ghanshyam Supermarket,17.424498,78.55801,11:28,36,15.5,23.2
346,D10,2026-04-29,5,L7,Q-Mart Gachibowli,17.367808,78.424605,12:37,26,0.0,0.0
347,D11,2026-04-29,1,L37,Alankrita Boutique,17.472684,78.468485,09:45,21,28.98,43.5
347,D11,2026-04-29,2,L36,Aroma Boutique,17.544312,78.205741,11:03,25,30.2,45.3
347,D11,2026-04-29,3,L47,Himalaya Book World,17.295781,78.320436,12:22,25,31.72,47.6
347,D11,2026-04-29,4,L51,Adidas Originals,17.578739,78.282563,13:43,33,27.44,41.2
347,D11,2026-04-29,5,L39,Apollo Pharmacy,17.373906,78.426862,15:05,37,24.51,36.8
347,D11,2026-04-29,6,L27,Chutneys Restaurant,17.358253,78.657274,16:29,18,44.83,67.2
347,D11,2026-04-29,7,L50,Nike Exclusive Store,17.506334,78.264196,18:01,23,0.0,0.0
348,D12,2026-04-29,1,L5,Reliance Smart Jubilee,17.287455,78.452678,08:45,37,18.9,28.3
348,D12,2026-04-29,2,L6,Ghanshyam Supermarket,17.424498,78.55801,10:00,34,10.9,16.4
348,D12,2026-04-29,3,L37,Alankrita Boutique,17.472684,78.468485,10:57,16,0.0,0.0
349,D1,2026-04-30,1,L60,Lalitha Jewellery,17.228343,78.319002,08:30,23,12.14,18.2
349,D1,2026-04-30,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:24,23,31.11,46.7
349,D1,2026-04-30,3,L48,Decathlon Madhapur,17.57878,78.242827,10:42,33,15.69,23.5
349,D1,2026-04-30,4,L21,Bajaj Electronics,17.443652,78.285569,11:50,28,30.71,46.1
349,D1,2026-04-30,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,13:13,29,18.5,27.8
349,D1,2026-04-30,6,L42,Green Trends,17.536668,78.453831,14:19,20,25.24,37.9
349,D1,2026-04-30,7,L16,Neeru's Emporio,17.481829,78.222912,15:30,26,0.0,0.0
350,D2,2026-04-30,1,L37,Alankrita Boutique,17.472684,78.468485,09:00,38,28.98,43.5
350,D2,2026-04-30,2,L36,Aroma Boutique,17.544312,78.205741,10:31,35,30.2,45.3
350,D2,2026-04-30,3,L47,Himalaya Book World,17.295781,78.320436,11:58,22,31.72,47.6
350,D2,2026-04-30,4,L51,Adidas Originals,17.578739,78.282563,13:23,20,27.44,41.2
350,D2,2026-04-30,5,L39,Apollo Pharmacy,17.373906,78.426862,14:39,21,24.51,36.8
350,D2,2026-04-30,6,L27,Chutneys Restaurant,17.358253,78.657274,15:46,34,0.0,0.0
351,D3,2026-04-30,1,L60,Lalitha Jewellery,17.228343,78.319002,09:15,37,12.14,18.2
351,D3,2026-04-30,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:24,28,31.11,46.7
351,D3,2026-04-30,3,L48,Decathlon Madhapur,17.57878,78.242827,11:48,20,15.69,23.5
351,D3,2026-04-30,4,L21,Bajaj Electronics,17.443652,78.285569,12:41,20,30.71,46.1
351,D3,2026-04-30,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,13:56,29,18.5,27.8
351,D3,2026-04-30,6,L42,Green Trends,17.536668,78.453831,15:05,22,25.24,37.9
351,D3,2026-04-30,7,L16,Neeru's Emporio,17.481829,78.222912,16:13,22,0.0,0.0
352,D4,2026-04-30,1,L57,Joyalukkas,17.435323,78.315057,09:30,38,37.31,56.0
352,D4,2026-04-30,2,L27,Chutneys Restaurant,17.358253,78.657274,11:13,14,10.94,16.4
352,D4,2026-04-30,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,11:49,31,1.92,2.9
352,D4,2026-04-30,4,L6,Ghanshyam Supermarket,17.424498,78.55801,12:32,14,0.0,0.0
353,D5,2026-04-30,1,L57,Joyalukkas,17.435323,78.315057,09:00,13,37.31,56.0
353,D5,2026-04-30,2,L27,Chutneys Restaurant,17.358253,78.657274,10:15,22,10.94,16.4
